GOTOES_CSV,timestamp,position_lat,position_long,altitude,heart_rate,cadence,distance,speed,power,compressed_speed_distance,grade,resistance,time_from_course,cycle_length,temperature,,,,speed_1s,cycles,total_cycles,,,,,,,,,compressed_accumulated_power,accumulated_power,left_right_balance,gps_accuracy,vertical_speed,calories,,,,,,vertical_oscillation,stance_time_percent,stance_time,activity_type,left_torque_effectiveness,right_torque_effectiveness,left_pedal_smoothness,right_pedal_smoothness,combined_pedal_smoothness,time128,stroke_type,zone,ball_speed,cadence256,fractional_cadence,total_hemoglobin_conc,total_hemoglobin_conc_min,total_hemoglobin_conc_max,saturated_hemoglobin_percent,saturated_hemoglobin_percent_min,saturated_hemoglobin_percent_max,,unknown61,device_index,,,,unknown66,left_pco,right_pco,left_power_phase,left_power_phase_peak,right_power_phase,right_power_phase_peak,enhanced_speed,,,,,enhanced_altitude,,,battery_soc,motor_power,vertical_ratio,stance_time_balance,step_length,,,,,,absolute_pressure,depth,next_stop_depth,next_stop_time,time_to_surface,ndl_time,cns_load,n2_load,,,,,,,,,,,,,,,,grit,flow,,ebike_travel_range,ebike_battery_level,ebike_assist_mode,ebike_assist_level_percent
,2022-03-23T14:18:15,-34.5942372,-58.3774279,106.6,92,51,1.07,3.830,51,,,,,,20,,,,,,,,,,,,,,,,51,163,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3033,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:16,-34.5942396,-58.3774190,106.6,89,51,1.93,3.492,70,,,,,,20,,,,,,,,,,,,,,,,121,168,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3033,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:17,-34.5942521,-58.3773885,106.6,88,58,5.04,10.750,107,,,,,,20,,,,,,,,,,,,,,,,228,169,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3033,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:18,-34.5942685,-58.3773518,106.6,87,60,8.86,12.326,123,,,,,,20,,,,,,,,,,,,,,,,351,171,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3033,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:19,-34.5942685,-58.3773518,106.6,87,62,8.86,12.326,111,,,,,,20,,,,,,,,,,,,,,,,462,172,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3033,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:20,-34.5942873,-58.3773127,106.4,89,63,13.01,13.806,110,,,,,,20,,,,,,,,,,,,,,,,572,173,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3032,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:21,-34.5943696,-58.3771637,106.6,89,64,29.44,6.818,84,,,,,,20,,,,,,,,,,,,,,,,656,172,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3033,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:22,-34.5943702,-58.3771539,106.6,91,65,30.12,6.988,82,,,,,,20,,,,,,,,,,,,,,,,738,176,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3033,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:23,-34.5943678,-58.3771274,106.8,91,67,32.34,9.137,64,,,,,,20,,,,,,,,,,,,,,,,802,181,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3034,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:24,-34.5943636,-58.3771055,106.6,91,66,34.31,9.508,67,,,,,,20,,,,,,,,,,,,,,,,869,183,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3033,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:25,-34.5943596,-58.3770905,106.8,90,67,35.73,10.346,74,,,,,,20,,,,,,,,,,,,,,,,943,182,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3034,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:26,-34.5943567,-58.3770726,106.8,89,66,37.35,10.012,78,,,,,,20,,,,,,,,,,,,,,,,1021,182,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3034,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:27,-34.5943545,-58.3770524,107.0,87,64,39.21,10.883,79,,,,,,20,,,,,,,,,,,,,,,,1100,182,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3035,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:28,-34.5943572,-58.3770300,107.0,87,71,41.24,10.379,89,,,,,,20,,,,,,,,,,,,,,,,1189,179,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3035,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:29,-34.5943550,-58.3769911,107.0,87,72,44.80,15.419,52,,,,,,20,,,,,,,,,,,,,,,,1241,178,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3035,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:30,-34.5943569,-58.3769533,107.0,87,70,48.26,14.278,50,,,,,,20,,,,,,,,,,,,,,,,1291,180,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3035,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:31,-34.5943594,-58.3769143,107.0,88,71,51.81,13.975,56,,,,,,20,,,,,,,,,,,,,,,,1347,184,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3035,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:32,-34.5943631,-58.3768844,107.2,89,71,54.32,13.975,61,,,,,,20,,,,,,,,,,,,,,,,1408,184,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3036,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:33,-34.5943530,-58.3768506,107.0,90,71,57.59,13.270,90,,,,,,20,,,,,,,,,,,,,,,,1498,180,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3035,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:34,-34.5943467,-58.3768214,107.0,91,71,60.36,12.697,105,,,,,,20,,,,,,,,,,,,,,,,1603,176,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3035,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:35,-34.5943462,-58.3767912,107.0,92,0,63.13,13.032,2,,,,,,20,,,,,,,,,,,,,,,,1603,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3035,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:36,-34.5943440,-58.3767600,107.0,91,74,65.98,11.959,3,,,,,,20,,,,,,,,,,,,,,,,1608,172,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3035,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:37,-34.5943437,-58.3767286,107.0,91,0,68.79,12.125,10,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3035,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:38,-34.5943391,-58.3766948,107.0,90,0,71.88,12.730,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3035,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:39,-34.5943306,-58.3766592,107.0,89,0,75.25,13.604,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3035,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:40,-34.5943190,-58.3766206,107.0,88,0,78.98,15.080,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3035,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:41,-34.5943032,-58.3765807,107.0,87,0,82.98,15.520,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3035,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:42,-34.5942846,-58.3765497,107.0,86,0,86.39,12.294,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3035,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:43,-34.5942765,-58.3765318,107.0,86,0,87.85,7.153,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3035,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:44,-34.5942669,-58.3765399,107.0,86,0,89.01,6.350,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3035,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:45,-34.5942519,-58.3765553,107.0,86,48,90.76,7.657,0,,,,,,20,,,,,,,,,,,,,,,,1618,178,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3035,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:46,-34.5942399,-58.3765633,107.0,86,0,91.55,8.903,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3035,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:47,-34.5942276,-58.3765535,107.0,87,0,93.17,9.911,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3035,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:48,-34.5942088,-58.3765343,107.0,86,0,95.90,11.016,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3035,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:49,-34.5941907,-58.3765147,106.8,85,0,98.59,10.447,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3034,,,,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:50,-34.5941685,-58.3764952,106.6,83,0,101.62,11.419,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3033,,,,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:51,-34.5941481,-58.3764812,106.6,82,0,104.21,10.145,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3033,,,,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:52,-34.5941276,-58.3764736,106.4,80,0,106.49,10.516,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3032,,,,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:53,-34.5940964,-58.3764635,106.6,77,0,110.01,12.665,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3032,,,,,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:54,-34.5940673,-58.3764575,106.4,77,0,113.12,12.294,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3031,,,,,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:55,-34.5940395,-58.3764411,106.2,76,0,116.49,12.463,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3030,,,,,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:56,-34.5940144,-58.3764250,105.6,76,0,119.57,12.463,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3027,,,,,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:57,-34.5939891,-58.3764098,105.2,75,0,122.71,11.758,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3025,,,,,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:58,-34.5939666,-58.3763982,104.8,75,0,125.37,9.976,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3023,,,,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:18:59,-34.5939451,-58.3763840,104.6,75,0,128.09,9.976,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3022,,,,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:00,-34.5939215,-58.3763660,104.6,75,0,131.15,11.722,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3022,,,,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:01,-34.5938953,-58.3763454,104.2,74,0,134.61,10.649,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3020,,,,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:02,-34.5938681,-58.3763232,104.2,72,0,138.26,11.286,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3019,,,,,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:03,-34.5938481,-58.3763039,104.0,71,0,141.08,12.766,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3018,,,,,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:04,-34.5938198,-58.3762548,103.8,70,0,146.53,13.907,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3017,,,,,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:05,-34.5937881,-58.3762123,103.6,70,0,151.73,14.612,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3016,,,,,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:06,-34.5937598,-58.3761744,103.4,71,0,156.42,14.645,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3015,,,,,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:07,-34.5937281,-58.3761335,103.0,71,0,161.53,15.822,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3013,,,,,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:08,-34.5936953,-58.3760956,102.8,71,0,166.54,14.141,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3012,,,,,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:09,-34.5936613,-58.3760593,102.6,71,0,171.55,15.484,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3011,,,,,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:10,-34.5936293,-58.3760210,102.2,70,0,176.52,15.350,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3009,,,,,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:11,-34.5935951,-58.3759854,102.0,68,0,181.51,15.584,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3008,,,,,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:12,-34.5935634,-58.3759466,101.8,67,0,186.47,13.907,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3007,,,,,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:13,-34.5935342,-58.3759058,101.4,66,0,191.34,13.536,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3004,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:14,-34.5934984,-58.3758724,101.0,66,0,196.28,14.040,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3002,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:15,-34.5934573,-58.3758308,100.6,65,0,202.23,16.391,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3000,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:16,-34.5934142,-58.3757894,100.4,66,0,208.34,17.701,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2999,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:17,-34.5933638,-58.3757330,100.2,66,0,215.86,20.491,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2998,,,,,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:18,-34.5933124,-58.3756812,99.8,66,0,223.28,21.766,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2996,,,,,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:19,-34.5932551,-58.3756405,99.8,66,0,230.64,22.608,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2995,,,,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:20,-34.5931966,-58.3756235,99.6,65,0,237.27,19.886,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2994,,,,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:21,-34.5931456,-58.3756299,99.6,64,0,242.90,18.104,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2994,,,,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:22,-34.5930948,-58.3756513,99.2,65,0,248.80,17.802,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2992,,,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:23,-34.5930465,-58.3756724,98.8,65,0,254.50,17.802,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2990,,,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:24,-34.5929968,-58.3756887,98.4,66,0,260.20,17.064,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2988,,,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:25,-34.5929505,-58.3757138,98.0,67,0,265.81,17.939,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2985,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:26,-34.5929131,-58.3757320,97.6,70,0,270.25,12.899,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2983,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:27,-34.5928730,-58.3757412,97.4,71,0,274.77,13.504,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2982,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:28,-34.5928392,-58.3757446,97.4,72,0,278.52,10.177,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2982,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:29,-34.5928127,-58.3757417,97.2,72,0,281.29,7.927,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2981,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:30,-34.5927953,-58.3757348,97.0,72,0,283.27,5.242,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2980,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:31,-34.5927818,-58.3757293,97.2,71,0,284.84,3.427,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2980,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:32,-34.5927699,-58.3757235,97.0,71,0,286.25,2.822,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2979,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022-03-23T14:19:33,-34.5927610,-58.3757147,97.0,71,0,287.50,0.000,0,,,,,,20,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,2979,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
